	zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta04g01660	1671402.46960735	1327969.80250917	702011.357216633	1552185.99320637	1236402.11835838	1395187.0832036	1556458.17988341	947348.773722763	976442.58020206	1218684.92665287	1196527.3347689	767535.368868353	1211542.50509986	1261778.77347861	1028767.76762036	1416053.1791957	995719.251294721	1260258.89050972
ostta20g00230	597435.639829711	973381.290112755	975165.290687045	584246.812726981	686830.582734275	775075.734149797	498743.751657608	792832.974066332	647034.10833724	631445.323456738	511894.320962935	872136.294346556	750787.844532791	1023162.47942226	944453.53175188	653715.021198984	874041.158309815	837306.784391639
ostta16g00480	3199463.21729155	2503284.17469815	2281366.48741768	2979225.67531291	2633546.96004654	2647576.76050419	2783216.71801681	2191396.24974187	2566239.87835936	3379213.51820965	3282709.75398431	2085883.51131587	3601350.65957079	2798953.82349025	2277150.01967474	3165925.03259261	3247509.08844806	3399004.12657797
ostta05g04700	791695.732427022	317931.024923537	1023900.05620073	860032.47970114	761141.084704458	642220.115427966	618353.061733444	625272.439959806	957103.72715405	805573.941290162	911404.41913204	625558.391339414	951470.503273076	863839.2260514	766083.399091754	1044390.72988564	1112871.41313269	1269145.29962059
ostta03g02250	1544120.86044429	2043386.3320057	1566360.39732965	1546020.10190744	1731269.44303861	1563491.84494567	1547008.30030723	1605205.00069388	1259228.15084709	2010807.43536854	1778689.12471084	1384150.10750544	1688362.70204825	2424692.57559488	1636617.69766532	1493367.84244217	1759943.88568449	2037350.58784118
ostta03g03030	761404.387856521	949966.990756251	197588.340381116	634175.629598053	603462.72801213	552489.801410511	868878.89703758	728252.035399186	120417.140515957	355731.81526615	110443.290186953	138517.913086523	614827.608256662	722950.475511987	356016.641221162	683226.899089402	596731.118876283	151646.344232124
ostta01g04600	2177860.2669061	2023124.86475921	1131054.22863452	2068270.20908653	2032858.82556073	2172697.22752877	2031462.33040922	2037869.67482416	932958.272242546	2228914.83301856	2060188.3095344	835263.185675872	2458676.93903595	2573370.30676128	996586.405549186	2706284.52272794	2113008.91991709	2632582.19778496
ostta03g03410	3807658.14692779	3963522.72558388	3538179.33661951	4507624.2255405	4016262.50326284	3833052.98784231	3795983.09347888	3404444.15698142	3310139.43939531	4717542.1319085	4064415.96799249	3926456.27725545	4465980.90783289	4085032.94652613	3791576.43149013	4762164.00613845	4259134.2936747	3990765.32636445
ostta07g03070	4301387.87629128	3353831.58292866	4427235.05029169	4261622.37871471	4324224.21274352	4052169.94497714	4065345.43697132	3830756.69114257	4494948.49018321	8303441.10116656	7458535.74031722	5790701.08166239	7431858.66115641	5385343.99291716	5874747.4653143	5358121.44456235	6359471.73748327	5291146.4568398
ostta03g03840	1150030.87676218	1721872.97328028	895435.729148275	951328.418929002	1765325.27895676	1516145.66163616	1098977.05501343	1102030.16713032	1122310.93527978	1324136.570445	997995.992632028	1327708.89606047	1879371.1440501	1233724.64249783	1396722.60380469	1665999.59730026	1304155.71997443	1143066.71020481
ostta01g00090	2350644.07479003	3001694.17822388	1867317.89293501	2478110.62723813	2414622.66233044	2371899.7690295	2502553.67094027	2397939.90381653	1228184.25375701	4435061.76599675	4140705.07932289	2624232.76886713	3756675.51182194	4067135.56255464	3357321.06754427	3612463.46496345	3742448.73650981	3571482.7606209
ostta02g02420	3251512.21849484	2230721.04472586	1985322.1124046	3119406.13876265	3139214.0574478	2532331.06436455	3044841.30885983	2552304.01804918	1960896.78635585	2969246.85399919	2718057.88908387	2181682.56932239	3503748.25463781	2557041.49122714	2024640.53847723	3507158.23645191	3079539.99774384	2976860.83957718
ostta10g02860	6144312.7583564	3428851.60376749	4275692.7436443	5368948.61106545	6327948.34810356	4419380.45111911	5841921.13465675	5388357.84181354	5780801.50618972	6723958.46245497	6455219.4867474	5452709.62380353	7231909.75867468	4661541.61735147	4975398.78609449	6664455.90900006	6791405.15573802	5821025.85501944
ostta07g04620	1757027.67778607	1789726.78033197	1206940.17521391	1703028.07266864	1634724.72833546	1983177.20530473	2006560.20357236	1557578.67122121	1111008.51733514	1778437.90755407	1807128.57878476	986424.672799661	1478455.17447899	2535745.1950399	1431110.52135186	1670112.36615463	1840925.14235392	2006543.38445339
ostta09g02610	22779795.0836529	15388372.5929406	12393234.1078284	17031932.307231	16867591.8144821	14963178.2636789	19491146.4351703	16242741.2107586	16454519.8396802	21365450.6195585	19673083.5661892	19968468.3049575	21308019.5242178	13459904.6128722	24914686.0927243	15362195.3296024	19050906.3214374	17818452.9061942
ostta01g03040	46260251.0314007	31941955.9836743	42532918.4330561	43145971.5615707	43153181.4152543	33875182.7896613	40184182.8885083	37043480.1604665	42357763.0023803	63370991.3324628	48439356.559125	49182994.6995571	59340724.7318337	28097759.6459024	44744111.1577078	42164684.050322	44064958.528322	42125726.5908071
ostta07g01850	1988063.86013489	2243238.21984372	1760120.81376541	2022110.35050178	1797919.55591704	2388303.53144076	1920613.47282994	2045795.83371904	1602731.66903743	2933933.30687943	2072439.5792662	1850480.66308907	2566247.43409826	2776478.28103118	2063816.59630706	2710126.78822105	2151588.63360993	2449440.31133311
ostta15g01460	1458322.73499785	1896038.59470366	1052720.61409215	1625952.24307098	1478063.5171779	1511610.41370444	1414406.28822288	1469328.21063419	1109007.40576908	1197853.47299273	1456784.59498711	1074860.50480021	1379695.99549264	1471601.68298169	1038627.18827888	1429415.45806292	1162673.3438655	1457228.61537018
ostta12g00350	4212460.89686214	4546130.64997364	3239146.9293555	3924361.25589941	3905519.6584196	4531350.17126065	3945677.99985485	3936875.42486088	3614323.39102028	3402815.7648965	3923645.22919049	2935842.60016644	3810231.77396885	4539026.22686479	2637330.64680436	4447880.5780832	4166184.11454671	3669143.9577472
ostta02g02510	13091392.5459096	12509756.1549805	10256316.1684694	14927540.0319237	13852508.7318943	14805948.3900963	14366650.4830104	14017364.9997532	18745513.786364	12098874.2183891	10646051.2201074	16667966.6604485	11113674.8848782	12789087.2233698	16115687.7730396	11670127.9212056	10519489.8396366	10837844.7489653
ostta07g01260	1339492.68983957	1595952.4360651	1570536.98577277	1322905.09991638	1215212.50147766	1576483.17497042	1329189.83397634	1347501.51284746	1405700.7084486	1147381.62777457	1147486.5858193	1693094.75894445	1334158.80232747	1285274.3626011	1734293.84471704	1210942.31920983	1269333.50313895	1444350.02039024
ostta04g03190	1846973.30519536	2275861.19314907	1326754.10846395	1760594.02256648	2132855.60301213	2432837.42571757	1792091.83738313	1995687.96232402	2806346.5928572	1215315.68180319	1651767.22475004	1650535.08892088	1829475.03077193	2398801.72050514	1683507.22152362	1802221.98899186	1829185.01360588	2073140.65332539
ostta02g04060	17565715.4243713	21247426.6337546	7374802.13070906	18349188.0615065	18508945.4619553	23581199.2152184	17475432.4996255	16374419.1479251	10498715.792523	13739084.5514094	10769484.9493563	16558632.666983	15122056.8147378	20727562.2336023	20006661.5585899	16972579.7526168	16742752.2191821	15188765.8239306
ostta15g02520	6030660.21154794	7616513.35542695	5969387.47898267	6040747.64661248	6452882.67483941	7072333.48116257	6096117.90020058	6439834.53699987	5340969.14119495	7079772.17789054	7751066.97328823	6265633.49942214	8284839.41332136	8859217.13671165	6095300.1526672	8703324.38399834	7491123.82081956	7329366.86660816
ostta02g03490	1324900.76267329	585215.239307337	1160804.7402364	1160783.46478549	905447.519611808	636038.085677464	1164833.39204345	889883.273151386	1006571.30480152	826842.535422269	805399.932984012	1283781.28700268	1275211.0583451	910948.270244619	1297782.72257768	1280343.57708583	1117482.94022206	986253.694129043
ostta06g02410	5723566.62615111	6630452.45249402	7550311.7688889	5744042.12903472	5595059.71034338	6070781.536935	5072899.10941943	5176073.48942893	8857401.16595037	4894514.2386828	5387511.15166209	8777578.32087937	5576091.3662537	6022472.51140431	8858227.79543605	6665821.19851998	5250816.18551436	4909340.89368814
ostta16g02150	1464633.67721836	1886452.77712229	303417.103722622	1439659.64361629	1292686.11740994	1814091.32138179	1555730.51108452	1086000.14216979	576689.072579691	668717.426461338	1043670.53389206	282881.621836452	1277729.21201195	775170.509829724	229692.175562683	1011236.7172075	754556.935963953	1397822.23216924
ostta12g00210	3420052.05391237	4016243.97945647	1122114.21068415	2718330.83274777	3503395.06000561	3711193.39791434	3132311.06897265	2886834.05152062	2138443.99061494	1778714.29296847	1590517.28748506	1876169.04406	1916485.02417467	2622286.23754475	2066589.55868013	2029998.73806509	2037027.50011492	1638023.76698109
ostta02g04600	1199978.48918024	1386460.07186487	988686.581649474	1037239.6634226	1581536.2028759	1187372.41746516	1228838.24894641	1521911.73847328	809778.037643296	515600.899199894	1391337.02780071	1155601.47757839	1373669.8411116	1385591.15243906	1059271.03115299	1539517.08016013	1238079.57778471	727586.767510975
ostta15g01830	2377661.04218531	2581035.39854771	2513165.76678055	2531034.33046798	2458577.77036783	2341336.2786129	2370937.35014193	1976841.20373434	2844486.4170155	2086694.28638171	2117457.03628808	2343651.10178539	2144043.50719769	2877298.93371148	2474920.73055366	2131461.86618489	1920836.26297239	2164616.86089002
ostta13g01200	1152596.24819877	1814804.64210301	473222.367011442	1336472.63069604	1450236.24732785	1532499.73297653	1218581.57115515	1317963.76464399	497492.179875253	1763911.95760231	1888314.97950874	667818.34582172	1995658.27763303	2294786.52690721	633562.568983839	2170950.56438178	2097893.34999319	1945363.4007196
ostta13g01180	1354593.17971091	1535895.30636843	671188.638061588	1447991.6979185	1434450.77315751	1473238.23750202	1242886.60891735	1186901.37153055	698446.414336344	1366640.69793072	1310198.08122238	622201.14879746	1706458.13207007	1767763.7220732	319294.099416576	2041765.45042079	1550550.86403124	1250566.70635465
ostta15g00955	16587737.4865747	17995618.7939691	10608202.3841538	16112860.2733709	15093476.0735434	17026330.9005968	15977548.4770475	14393412.9577347	12850069.5668481	18623841.0628305	17413133.2717944	11894911.6635254	18627601.9242049	14056535.8285529	12211866.8467234	17677013.0230924	15178882.507363	18643040.3218236
ostta05g04960	2997710.42622897	3680914.6271017	1431147.48359802	3743981.73160401	3744048.41126597	3346434.64779178	3991688.94531879	3756450.04120042	3016841.30781752	2874547.70958847	3194491.32877429	2384837.8680081	2895217.9130377	3387250.70182647	2202125.82037519	2686640.46656249	3255790.1942835	3317855.31905779
ostta03g03570	850280.334041447	978397.903584181	746831.73097703	1044150.18802168	953513.664777723	1072297.65065086	551008.341986492	861862.907351244	803574.756027541	1040315.35342	570512.764896149	736122.557288058	1264247.27839936	1088887.26981531	604646.998140283	1070635.02335232	753105.248987156	999651.403151524
ostta10g03010	2178308.71498258	2054822.04035509	1539250.54514692	2215496.81935159	1807517.449506	1672372.6471566	2005243.9325276	1724059.97365561	1617466.96559637	1991026.77522029	1158413.5408648	1609293.8181208	2349455.11205969	2034561.2489779	1411502.70194851	2695524.34226491	2054687.13257942	1877800.54195494
ostta13g02030	2917664.59227951	2910330.47735129	1771823.07195986	3000404.11380872	3119954.17301146	3170253.9763485	2999949.06476356	3086091.01426071	2230485.06047041	3588869.45407798	3224760.30383457	1968940.9707653	3703580.06291264	3585521.04991612	1900347.42062091	4078675.3429467	3154882.64578962	2648373.0354844
ostta07g00120	2312439.08271299	1517840.26100394	2545039.97054907	1778356.36411208	1954286.39143519	1522480.01662739	1862389.9785389	1642554.34665303	3531199.22760273	2377510.0499494	2407899.94175214	2936179.8760742	2523166.12618667	1783809.03882112	2450626.70860931	1913986.27499965	2306791.10850534	2138862.1028312
ostta06g00650	3540103.43889863	4127129.85259399	2261631.43213775	3836783.00694243	3759702.43677377	4081984.06561736	3402523.7047498	3591714.13498877	2126271.04708586	3445287.2383732	3078996.96641505	2152375.80059654	3963127.2409525	4524793.56339462	2455986.32195754	4088672.1314357	3625851.81148565	3749787.75781059
ostta05g04590	2156822.66301726	1399440.24477416	1172373.85953397	2219758.34007878	2189118.58917811	2067159.78334611	2047317.77976342	1820492.05457678	925533.244098153	3444784.23728978	2991058.35416174	1381602.32842139	3710520.7511922	3746415.8343171	1422206.53956275	3958288.42958161	2890880.73286368	2187297.7024536
ostta04g02740	18488940.2725644	18346773.1519392	22080480.6763692	17364036.5804202	17378044.0013106	17837415.5295789	17978812.4183487	19698089.3869717	18579273.9204258	17350603.4290382	16228741.3273236	18693771.7331938	17459804.8359952	14543078.749644	16068864.8224687	17324796.3878546	18003289.804478	21457502.7260076
ostta07g02330	1636027.2842099	1673054.50038565	462838.698421535	1466961.21443575	1219219.94415737	2096043.89759199	1863914.4253837	1108246.3646087	869497.15851863	806146.78307004	594566.145869374	393837.975348365	1295919.86859292	987821.176006663	1044405.47597685	1518325.14664651	1184086.98549491	1442571.66247101
ostta05g01710	4080459.50406586	5146949.07242661	1291678.13504255	4779569.6923285	4921296.00376783	3905522.21646838	3961566.45454372	3750369.13684837	1346966.07377582	3119763.39195367	3244860.95756453	1142811.240429	3330318.68302665	4003085.88755691	1461108.36331338	3530564.3420996	3503033.75323777	3890634.51533417
ostta08g02470	6535744.79109978	7784941.59704134	3020455.47506631	7227991.61003123	6951027.6233267	7705085.20762757	6765498.41744163	6418211.75841302	3030694.46170103	5120974.02204012	5088356.66763299	3204955.82055954	6387478.11765485	5648945.88560333	3372673.77263472	6959753.18934476	5585411.74425075	5542734.33462815
ostta11g03020	6402015.05633728	3410265.68541897	6430034.44868835	5271238.32412983	5818911.11833993	4447489.55654209	5578691.89659737	5156631.43016593	7428336.14022986	5416422.92724084	5278937.93982099	4823695.563217	5880749.34307791	4432142.91965653	7745605.88246193	6043941.28129897	5468904.99438406	5501397.4361112
ostta05g00250	4113714.6692961	4087943.08041488	3774429.60727079	4108642.62725078	3644399.43581873	3939325.11186222	3594964.57507906	3673108.82129199	2683552.05796132	4199711.81615004	4178381.44308627	3135702.96378828	4554839.83626581	4374221.75021892	3124644.32700622	4812286.33836623	4538982.8138589	4208349.50631949
ostta05g01210	438407.273550809	625882.655570394	340109.298966128	469161.924486735	312259.878095587	352870.66642059	221959.240228848	357213.487282139	316211.962441914	481753.597867998	429125.899603534	268179.405572355	464282.978128108	509018.478082223	303241.555827764	386326.202224055	458211.400325239	308921.988210906
ostta02g02370	3440507.45947215	4314637.12783923	2030271.20182707	3329580.26443848	3676084.88120651	4021689.02988679	3411762.91218816	3607398.8108554	2011615.90579186	2757883.85107043	2626340.69456742	2421147.66840277	2961878.69314801	3510466.87579631	1992062.12687628	3469412.04776129	3015292.0813012	2821316.63402678
ostta12g00140	3475361.09857696	4786714.43129686	2571572.30854204	3687235.99247859	4341488.03388936	4616472.14563173	3320951.6951604	3261816.26352838	3074318.84368325	4140948.27018636	4405159.35514145	3392378.86268572	4596442.31885216	5460029.66452399	3654169.12311386	5047426.36333396	4565820.48862993	4085959.09148148
ostta05g01360	4390120.98633043	4176513.3804067	5842551.27047571	4255609.27470653	3914251.05630786	4639510.11163397	4006164.78260982	3971048.76987744	4958014.60569569	6752814.36058572	6543059.40733933	5398934.16352104	7310054.18359362	7506093.16026538	5888113.30243118	7785349.85299522	6529016.9743629	6016735.08265594
ostta07g04260	3846796.31543866	3972709.82779368	2067735.12295507	3600115.66083553	3772271.53625796	4354400.88916618	3790260.63222296	3916071.47405117	1558833.76296383	5369023.15524158	5489805.71078848	2163027.43898571	6234838.70989443	6546331.55645044	2545889.26327581	6428463.01972051	5358756.27372559	4895203.29210483
ostta03g00920	7354584.93207952	5528317.06934472	5973455.9686509	6772670.32480917	7287257.9874915	5792401.47422683	7217542.05289786	6542739.79017994	6476095.51963424	8339733.14281274	9132549.64975125	6745514.00250537	9661943.50315148	6855783.71137856	7539857.24235099	7962952.99592807	8384918.51018084	7621543.60320124
ostta06g03350	778025.236216925	1895110.97528067	734166.919516591	616343.522581912	912014.336084086	1588541.0442602	787445.641183177	693835.986181363	615380.302047621	174165.91374433	210623.572412923	477170.224202474	715879.054183161	683732.607442751	506688.532552824	765608.597610932	358673.601124718	1097427.22310412
