zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta07g03380	20217745.926858	10750512.1076538	22041114.5701853	19334093.3775707	11387740.1470607	22386193.7178147	19301283.7614721	11559074.989431	19040589.7677027	10901699.3162805	10094805.7467102	16579935.7483011	22416666.9502536	14961002.3096969	18588227.826798	20186963.6620741	17103338.5906499	22044797.0428401
ostta05g04960	3201009.65449501	2571515.44299371	3159713.67435925	3913809.48904081	2985658.77965453	3501988.06565741	4725918.69593708	4078914.76733422	4755042.37922416	7833440.80420357	5151977.70230685	3802672.78820528	5020047.04940111	3472366.64833967	3248670.48425617	3590910.75603909	4488144.77454854	3150335.06706848
ostta01g05210	3421505.57060744	4280963.28905063	3314926.48126552	3190884.203926	4453286.43676064	3740433.12877981	3157077.24321312	2913801.08310451	3825559.74724413	4510234.02839806	4153863.08468137	2499650.24196867	3028747.64355569	3219857.8319593	2605632.73469823	2817992.71754763	2911141.28855351	3304557.48985083
ostta13g00360	2066659.81075292	3021479.02580727	2292301.63532099	2506099.36423635	3098926.91481218	2352477.99375337	2824218.15912954	2600283.07165054	2644811.4420066	3222765.36668406	3284615.44358209	2298205.52033041	2982277.63253159	2615006.12525425	1995846.74160547	2321388.43982548	2894399.63004519	2286661.47441835
ostta04g02510	29213996.4863187	31975229.48569	25099791.4516992	31832315.7720329	37677451.1096606	25457792.4886898	36640147.512032	30337843.2026233	30947681.9250574	16424029.9509932	31523725.6152983	29749147.7583701	36260339.9972975	28623687.8409887	23597223.9987457	25945870.5857648	30491928.9865643	25104775.9289389
ostta07g03420	1144750.28711698	1167942.94542565	885626.404289472	1145585.11443425	1022092.23204446	843346.711971629	904630.121235126	860165.934926747	880594.676689831	185450.382304006	259654.758145126	758735.110277505	1411667.76920453	903040.812038764	396441.602310481	1115170.47446169	1144942.17496446	884434.618616278
ostta10g03420	18020350.5319566	14363061.64111	15275751.3539079	17124717.5445648	13497205.5254762	16092197.1323288	20324821.9762153	21128528.6336076	17986306.9941813	28803732.7369736	22357673.0310817	18048609.4630838	19269532.3136502	17412949.0000666	16804787.8271211	16814269.5905534	20815928.8029909	15280009.8596426
ostta18g01250	16172398.3129696	15665511.7025217	16971877.8738722	17018106.8601062	15464460.0865964	18007903.1790952	17191383.6336593	11419146.3638203	16973404.5132113	18620770.1164161	13320050.2653641	17173213.38865	15910535.6898072	11437349.5557221	19385718.4988588	15907015.8241899	13263019.0238056	16974964.8593564
ostta07g01850	3901216.90845658	4658158.90762546	3596460.66623698	3268558.79760692	3375593.42816172	2643615.46875594	3861207.61098693	3334770.68358682	2961624.23747888	4510398.77966393	2571440.76963943	3537153.96839768	3889203.42332834	2568574.59202029	3371991.1746937	3026023.09295501	3482489.13614591	3583406.15920274
ostta05g01120	8376677.14867773	10694245.1349924	7299898.6237644	7825810.47763323	9928558.71817557	5620544.93043743	8262682.39728498	8921427.38571777	5897764.71895712	10486977.4832244	13998411.480491	6704555.72637935	8848529.08816628	7512380.28613683	6332049.15449431	7556365.2735997	10195085.8297725	7302762.52850355
ostta20g00080	15859914.6645861	13510740.7457028	15775296.3480517	12896257.0691783	9745831.47085845	17703877.6637757	16385899.6664797	19440265.2584764	18801942.0853333	9260012.76969718	9867232.57802004	19972778.13734	14714267.6397681	16211376.7621335	20347461.1597866	14887038.3317315	12752132.5080559	15779068.8224023
ostta10g00920	2287156.29655064	1977148.23069152	1470784.22240453	4378269.38276886	3646605.92428188	6372836.45096684	4422728.86453626	3797668.05406324	6659202.12662698	4943870.38296238	3417477.35524459	3431881.69926921	2062114.05695238	3511203.65634326	1290303.50771346	1466259.57032679	1777197.63727702	1468293.2869644
ostta18g00960	2940422.9168452	3190798.79858038	2709398.36172478	2739907.0724201	2488177.35080117	2793078.25593525	2781344.66763703	2314010.04548896	2478303.2519573	3746869.81421262	3781973.61971659	2047661.93957572	3660597.07878551	2522141.11579421	2146202.64969018	3178102.87409202	3094537.71011927	2702685.76606906
ostta05g01360	13175949.4383973	17734506.0354727	12181928.2609152	12333555.2047355	15769502.7478698	11202807.9811236	11869029.7713736	11557003.1654143	9032173.36139952	11707577.6236335	16930049.7290674	9556608.87859335	16593770.9538226	13942335.9010118	9689404.35011457	15073853.3312509	16334266.4761046	12186212.0375081
ostta01g02210	15711127.8926019	18654914.4246011	15470870.0998033	16321656.667737	14104074.2044395	14078978.819502	14902318.1572369	12493460.1899318	11190711.6960908	18336835.2128077	19045489.7325325	12717324.0500524	17926014.0434017	13400745.5724758	13485669.2794603	18474562.8340516	14438864.1293083	15474287.7500715
ostta03g02470	11312030.0931126	9968407.08566826	10006697.7765718	10966688.5946897	9570572.70333413	13902147.0916059	11266265.0663625	10355511.4616372	13062926.7074256	10138006.8439674	9771510.95912973	10374766.0903346	12526472.9248834	12208566.5864388	9922333.12872641	10858698.3779083	10661874.9727552	10009766.5810319
ostta01g03040	50009869.0799698	30466048.9965781	65124134.6235542	50975211.7327675	42162057.335226	65621139.0795215	46391118.0574114	57260008.5905253	64852655.0440059	41027176.4947329	28990580.5386138	63700163.1887558	46306931.79103	47472209.2363729	69554235.0611874	50385222.0556098	52171621.6071389	65135847.7506906
ostta02g02420	3123128.5550916	2937401.63407644	2528395.00068874	2812900.27872902	2516024.88189627	2180123.10910819	2774488.64099643	2472608.69113231	2041772.03822248	2023041.05801455	1710550.57828851	2399659.62753724	3163175.15810858	2352262.26239724	2183070.32688834	2874907.60948162	2947506.61589433	2520884.01425661
ostta04g04740	2605588.40416001	2935027.8458809	2335678.39975759	2802932.34396894	2802972.29482954	2424315.86725147	2768120.15891213	2465848.41079439	2471661.76527962	3643945.39304631	3294918.84898604	2146765.69531871	2934117.24091169	2331193.87458956	2139865.47617783	2444475.47919697	2787248.82914168	2330168.47929697
ostta16g01370	2850695.02513283	2737924.82494368	2759221.44749194	2442574.59049374	3200077.94815425	2774376.8721814	2261993.66759324	2300870.24553173	2605399.91961046	2265753.39298816	2862940.18531	2468184.01229604	2752460.7117953	2298706.0751349	2542807.36167227	2440974.29611243	2836120.95715214	2751070.08480128
ostta10g00300	4725751.75052029	2743305.80131543	5952394.25648436	3663660.74686141	2087491.45191954	5717917.42278378	3583774.33337245	2431179.05883216	4815051.80182343	1440763.68502757	2197288.85664101	4710678.56914157	3664954.87931927	2654245.86983807	5268078.82077359	3690955.11859768	2917167.02106744	5954520.42886478
ostta08g01280	551310.162339614	547469.545815698	181482.354639141	495280.143494807	450419.375686688	312703.992450706	83528.5592562524	46902.7322263687	164752.806845321	157174.967556199	267195.7646411	243767.294597749	789626.47056688	388747.769918278	185464.705179001	557002.271990119	604463.571128334	181382.557984017
ostta17g00630	1411442.46811723	1696942.74693726	1421901.57167445	1356806.08676678	1516746.9904223	1497042.25358644	1144911.45966543	1035086.18079526	761470.969010796	1853019.9658582	1590770.86188601	904558.568018297	1440817.8697837	968941.24819089	1467753.31216806	1196790.20980196	1490064.71172916	1419492.02773921
ostta04g01660	1583062.82372009	2057410.95782824	967133.63342176	1403094.68478149	1463320.59908359	1326746.17462387	1419774.35010639	1370276.88035539	1249396.68285451	1391220.1665125	1734677.77637657	940470.164075398	1547081.96356261	1306212.62911285	1221511.11874097	1532665.92768249	1736987.52551357	965777.373522867
ostta08g04010	10326152.9569653	13839868.6072312	8110151.88556266	10013513.7416722	14009936.2746471	6127212.18799709	9970239.95031503	9173163.01335147	6044691.70921153	11289679.1146126	12119285.4695391	7233969.76099537	10206759.5136699	7987260.56682829	7345102.14626631	8736209.2443248	9650129.80734213	8113795.42519083
ostta15g02840	2823978.25577791	3471629.1255519	2239005.31460096	2492484.1900878	2794531.34862618	2553021.61596717	2302910.2472989	2082555.51854278	2757848.57079401	3714054.06566633	3314002.5441889	2048214.52557545	2438170.86260214	2739493.20520132	2428050.29087675	2494389.48560397	3001466.43947264	2233974.3429869
ostta18g01010	4334781.45400927	4822524.95783843	4928354.50699401	4172679.01017141	5083146.75138062	4399066.09209616	3618492.4053026	3966336.32785006	4156085.40440551	4057913.29179635	2869820.92391159	4420491.28376203	4469164.52411749	3610194.61953196	4648195.57849338	3764753.46325074	4684421.82510495	4929884.3964607
ostta01g00090	4870919.897015	4240553.54352995	5680809.04454455	4317973.50438222	3707743.14099885	3004088.04621834	2803461.79800475	2476033.26878812	2338323.4889235	5357466.4830046	2703388.02014994	4850489.51503014	5086199.36191042	3371925.564803	6691628.29269971	5748826.922397	6368719.10000716	5682740.04428791
ostta02g03250	2153916.3389179	2540152.33465577	1524308.57219458	2151346.88484536	2553295.95892017	1363599.68561918	1990519.1797262	2134196.57022488	1176433.61236842	2464455.18147163	1828618.62189914	1374645.29112318	1477967.08953566	1859517.1178457	1444298.61859573	1983496.96673569	1729596.46941875	1521789.47804568
ostta12g00140	6315891.14399416	8787280.80093279	5231612.02211399	6284282.31625208	8480069.57212118	4872104.32359338	6861975.70267508	7167775.4421538	4895778.19472617	8163181.4387749	7131826.48647482	5418239.89893859	6353287.49258456	6285117.82912233	5257113.3098298	5703888.20622609	6715304.28044227	5233239.50097295
ostta10g02860	4562726.50788351	5153544.73749493	6474026.87017059	5606355.46180204	5215108.80941011	5608269.3975961	5633351.01870316	5956864.28141273	6202415.86980987	2536243.18340679	4111294.87479925	6013178.1537311	5510929.77039472	3822021.34009614	5468334.5313783	4289198.20262966	5054681.11003478	6476386.26408017
ostta04g02740	5868959.67207419	6770673.82067412	9836889.52169851	5708362.83155681	7309456.98731418	10516491.7654092	5884715.69208426	5912491.80580502	11611067.179861	4681870.22601199	6990275.7254701	11397371.041104	5489646.79604639	5211899.24798077	10606609.7505125	5842902.74150092	5448241.08224066	9839878.39270738
ostta03g02820	4348638.99093865	4066414.88565613	4248813.78061429	5061274.1226182	4320484.08033626	4608066.16853778	4615440.13960372	4640644.78338203	5137040.7543068	4778806.36589273	4690126.2635896	3889592.16084724	4567163.56874111	4126440.01100662	3817187.21048831	4297011.8969805	4093506.82526963	4235724.96628607
ostta14g02150	3581608.58031878	4187247.26619373	3015824.45164558	3670655.83133827	3466666.38605722	2807971.57127265	3444064.66858078	2991745.42219611	2736004.10873613	4991186.17893863	4278489.98721348	2343300.46305062	3912349.31393671	3145773.05902319	2450731.85022981	3629825.87192134	3358798.58440704	3007071.10109384
ostta02g04600	1557249.49301743	1897925.68945883	1943978.52082972	1378799.87759681	1724369.47168391	1720579.21683946	1575420.20839651	1662992.51676069	1786520.12986803	1377233.73703294	1718782.83720435	1607515.21530691	1592716.74734815	1497841.899951	1193365.39376502	1633823.23806081	1832698.93723697	1939770.97840392
ostta02g02860	3953324.65796147	2735601.23247509	2859261.36361485	2592915.52061739	1560928.09691695	1578504.45500433	3512014.67682026	2698787.6012454	1816166.76457229	1573093.39616173	1732332.75904412	3011265.26483474	3726752.99549098	3286966.15265291	2461957.84936346	3751445.07418015	3756667.66881475	2851145.93639449
ostta15g02520	11739350.164928	13439777.7025782	12268287.596161	11277740.7306085	15220602.5864167	10568780.3277534	12490440.6089271	11885348.8417476	11010592.556451	13902471.8954312	14974079.3040744	11797288.1129253	12843564.0410575	11189217.3610447	11707403.9636894	10492219.2309458	15816270.7020183	12272556.11596
ostta04g05280	4044130.2632755	4951798.13335198	4868811.69241014	4317131.68476189	5171798.9988684	5204242.49297676	3983613.89970619	4438389.3482262	5281875.26903118	6786959.32908314	5780616.28950167	4354063.59117301	4905314.83851389	4819067.57923051	4131790.0199835	4046053.11739452	5692302.87745593	4862451.12437451
ostta04g02610	2991637.61337738	2827399.55152046	2813674.21797828	2725032.8037869	3134472.88869902	2261082.58607188	2852037.91804704	2681974.67763585	2227642.58902452	1173682.30336436	2255457.98361398	2043454.1377464	2858308.918912	2484397.79637201	2465146.07950853	2743460.05073184	3171019.98576991	2806509.62336112
ostta02g01970	885389.373793768	1234863.00723659	1087581.82121175	1149845.89055587	1344397.57505665	1417849.15390136	756974.5529154	856042.446785923	1566433.0979231	800615.189774746	479560.693475885	840016.361144818	626329.310776357	836106.068059587	863497.709615787	907293.158925817	905196.667752795	1086050.89463877
ostta04g00530	2018664.77635716	2617347.83700096	2679653.22174248	2390695.6978773	2584798.09484204	2305486.03711101	2337939.72541278	1975314.57575337	1674560.42270597	2840038.50433551	2411994.48501791	1865887.7657976	2633007.17324887	1813882.01550284	2027215.95763987	2086980.45219871	2277048.48861684	2673060.54942579
ostta05g02680	1319262.24579731	1279370.44466742	937786.941802848	994354.688313859	967903.336881242	867720.218877116	976484.585725537	1187678.25406523	817633.174694343	1315456.27141098	433666.652487176	825359.85504483	1185015.57842567	939532.95009281	809664.77950382	1118580.65458488	1189946.95052634	936537.222166268
ostta02g02650	4286611.1649049	4610939.48516849	3346693.46185496	3857739.73957759	3283672.9530739	2786225.13771488	4214638.46942032	3853140.34747973	3021855.02564071	2662206.62253711	3632847.2956126	2633393.14389884	4539496.65784427	3664711.85647486	2491776.68781439	4126474.1752178	4357294.41719135	3336294.99784519
ostta03g00770	1943575.5010516	1958448.7238997	1730086.29410159	2031716.9067584	1864137.59018754	1316617.03209907	2085128.86483231	1759738.19998985	1867517.43664584	3149897.61416007	2086758.11297767	1397138.91591151	2387678.33381677	1439364.92131814	1543295.90282556	1499449.48235068	1883065.07994944	1726922.77185401
ostta01g01560	10277061.7415266	11582562.8143541	8323422.22547417	9836598.54289756	11595421.4155102	7483284.49808383	11254201.0445592	10197299.5545511	10193619.6519829	15534442.136334	9856671.02812012	8854534.16414087	12605408.6740847	9405124.72909249	8581110.32139413	10890470.7365675	11608135.9212705	8327053.01459708
ostta05g00250	2674431.64204845	1653184.53963059	3207051.59969902	2077313.00607373	1801103.32067714	2517545.59038557	1920645.27143439	1706278.17034085	2249306.95787742	2221003.31934854	1532729.75748924	2984231.07374362	2068009.30928587	1668856.71834909	3298997.44064278	2197558.29157299	2142332.33422158	3198002.36664239
ostta06g03380	1884996.92856988	2847106.91396677	1576575.29444192	1122439.48847833	1893726.63744066	1133443.20791494	2265406.70740034	2314486.88301478	1641779.9936187	1763896.81269663	1869061.49094725	801200.930036182	1522544.26032974	1601063.3225266	943987.58927489	1513313.21847449	1443767.38906356	1573835.59956426
ostta03g03840	1845793.7027553	2046422.92552606	1421895.15100076	1777100.4474367	2208871.29818365	1216783.6767136	1754829.77574043	1788340.24184975	1178415.16414433	2330760.86428353	1507288.0156348	1120038.7199242	1536824.8424879	1300503.92106568	1456230.79359195	1496465.74253727	1902330.49965465	1419594.10504048
ostta12g01320	6974457.96793599	7033264.69466299	7587440.29499037	5484826.22890388	5674275.15203281	6581688.96951407	5294628.80162562	4450668.5555578	5035776.77451247	6166117.05540258	4642661.80979108	6321701.7653785	6698474.52269772	5202185.49496952	7807093.72005428	6981074.47150419	5944099.40066143	7590566.39102219
ostta11g00220	775601.844707608	818617.920168777	360710.226755013	501065.025600904	498879.43464199	272891.296232524	660573.086564881	653408.923593303	397537.199922348	873849.148421822	411522.326674509	418117.306915301	596888.398586673	650587.242728519	306330.376022173	773030.616431233	737675.055012705	360457.651002645
ostta04g05470	560736.411407411	580782.06707493	623237.655845102	195354.847577973	219462.761092326	61275.708596015	105131.881579086	288289.187445927	469171.67415402	1808981.51452123	1952144.55822752	642667.206322171	1985779.9509458	611796.514250653	1500007.96997454	924291.9842852	1959998.63714216	622604.450917569
ostta18g01890	22623533.2041957	9197629.12424118	17833077.8403136	22832900.1103481	8531640.74291058	28922040.7625817	22244170.5354763	10856515.2035466	26158864.051486	21236661.8866521	2322808.38777703	20595815.3247322	23718352.6316335	13174521.7690967	22797177.2845224	22425751.2661833	15808904.4245567	17836504.8437216
ostta07g04620	2256521.09468156	2817162.77093805	1085733.24157346	1841151.68699087	2214455.24838354	1293560.62374002	1987327.79808953	2046236.56124738	1258077.87778298	2630761.45114629	2101176.66368764	972658.404589717	2222925.19618098	1406970.80315503	1585896.62187503	1513939.00635437	2258007.08316447	1084371.06080632
ostta04g00090	2499232.02745598	2988817.08023895	3331871.28795981	4702533.01547746	5430205.77680861	6834643.37224438	5288821.4773899	4862160.91832458	7739929.54416882	6064404.03096289	4462785.80451271	4557113.2785601	3198588.08223235	3760598.16463718	3899069.97997823	2128547.34078027	3225612.38611638	3321519.35442762
ostta03g00040	1279736.1747471	1403273.57487466	818020.942301551	1802620.30842181	1622559.21894293	1033001.93217807	1807083.04022405	1843566.0921298	1238451.7378946	1787714.27579359	1698029.51816894	1200542.2911735	1422480.15664348	1183705.25929618	831937.155086578	979387.744229902	1344676.47275725	817040.917510472
ostta02g03490	3358757.71531893	4369547.07263362	2624731.47575155	3498938.15098089	3350800.02231434	1829914.63034001	2308711.10520042	2888362.58847047	1694906.25747578	1360813.28605409	2896895.81179009	2539259.95051424	3561073.58395098	2545707.80541521	2153076.67787626	3656711.07247292	3664477.59394046	2618070.81511244
ostta15g00830	5510773.70169684	2838788.33218628	5884559.42050644	3611244.43166034	1769634.95855503	5515980.56131122	3484446.1363345	3009603.28574391	4456425.69406335	2902742.72780106	3024312.53698365	4906566.87526114	3490611.6086054	3434766.53538405	6599329.55599075	3959490.90447988	3183894.67051111	5886460.78235523
ostta05g04700	1377799.45581189	1369779.14086498	1101530.08505767	1259660.73396022	1085762.88195171	1013311.27298077	1264387.3251611	1199276.07229137	907982.755919015	413701.650924761	824459.587947183	804478.734206325	1506818.51324415	884253.046188008	707554.865587094	1186845.85715191	1125631.7192561	1100135.71697545
